V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region (ISO),G_TOWNSIZE2: Settlement size_5 groups,V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective)
2011,-4,Missing,"Under 5,000",Female,56,Russian,Widowed,Higher,Working class
2011,-4,Missing,"Under 5,000",Female,52,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,50,Russian,Single,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,62,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,47,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,35,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,68,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,51,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,56,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,47,Russian,Married,Higher,Don´t know
2011,-4,Missing,500000 and more,Female,19,Russian,Single,Middle,Don´t know
2011,-4,Missing,500000 and more,Female,44,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,44,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,24,Russian,Living together as married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,73,Russian,Widowed,Middle,Lower class
2011,-4,Missing,500000 and more,Female,75,Russian,Divorced,Middle,Lower class
2011,-4,Missing,500000 and more,Female,48,Russian,Living together as married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,19,Russian,Single,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,51,Russian,Married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Female,54,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,52,Russian,Married,Higher,Upper class
2011,-4,Missing,500000 and more,Male,28,Russian,Married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Male,51,Russian,Married,Middle,Upper middle class
2011,-4,Missing,500000 and more,Female,52,Russian,No answer,Middle,Upper middle class
2011,-4,Missing,500000 and more,Female,51,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,57,Russian,Divorced,Higher,Upper middle class
2011,-4,Missing,500000 and more,Male,21,Russian,No answer,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,51,Russian,Married,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Female,27,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,39,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,56,Russian,Married,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Female,26,Russian,Single,Higher,No answer
2011,-4,Missing,"Under 5,000",Male,34,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,31,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,48,Russian,Married,Middle,Don´t know
2011,-4,Missing,"Under 5,000",Male,29,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,31,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,31,Russian,Married,Middle,Don´t know
2011,-4,Missing,"Under 5,000",Female,24,Russian,Married,Higher,Don´t know
2011,-4,Missing,"Under 5,000",Female,58,Russian,Divorced,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Male,38,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Male,33,Russian,Single,Middle,Don´t know
2011,-4,Missing,"Under 5,000",Female,74,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,31,Russian,Divorced,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,65,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,21,Russian,Single,Higher,Lower middle class
2011,-4,Missing,5000-20000,Male,36,Russian,Single,Higher,Lower middle class
2011,-4,Missing,5000-20000,Female,32,Russian,Single,Higher,Lower middle class
2011,-4,Missing,5000-20000,Female,31,Russian,Married,Higher,Lower middle class
2011,-4,Missing,5000-20000,Female,38,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,5000-20000,Male,42,Russian,Living together as married,Higher,Lower middle class
2011,-4,Missing,5000-20000,Female,23,Russian,No answer,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,50,Russian,Divorced,Middle,Working class
2011,-4,Missing,5000-20000,Male,41,Russian,Divorced,Higher,Upper middle class
2011,-4,Missing,5000-20000,Male,37,Russian,Married,Higher,Lower middle class
2011,-4,Missing,5000-20000,Male,41,Russian,Divorced,Higher,Upper middle class
2011,-4,Missing,5000-20000,Female,41,Russian,Living together as married,Higher,Lower middle class
2011,-4,Missing,5000-20000,Male,37,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,5000-20000,Female,30,Russian,Married,Higher,Lower middle class
2011,-4,Missing,5000-20000,Male,31,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Male,43,Russian,Married,Higher,Lower middle class
2011,-4,Missing,5000-20000,Female,55,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,35,Russian,Married,Higher,Lower middle class
2011,-4,Missing,5000-20000,Female,42,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Male,34,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,50,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,31,Russian,Living together as married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,67,Russian,Widowed,Middle,Lower class
2011,-4,Missing,100000-500000,Female,36,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,19,Russian,Single,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,36,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,39,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,24,Russian,Single,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,20,Russian,Single,Middle,Working class
2011,-4,Missing,100000-500000,Male,39,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Female,60,Russian,Divorced,Middle,Working class
2011,-4,Missing,100000-500000,Female,48,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,70,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,25,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,38,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,58,Russian,Divorced,Middle,Working class
2011,-4,Missing,500000 and more,Female,37,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,21,Russian,Married,Middle,Upper middle class
2011,-4,Missing,500000 and more,Male,48,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,59,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,28,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,51,Russian,Single,Middle,Working class
2011,-4,Missing,500000 and more,Male,25,Russian,Married,Middle,Don´t know
2011,-4,Missing,500000 and more,Female,61,Russian,Widowed,Middle,Working class
2011,-4,Missing,500000 and more,Female,34,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,44,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,55,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,25,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,25,Russian,Single,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,38,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,60,Russian,Married,Higher,Working class
2011,-4,Missing,500000 and more,Male,44,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,58,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,28,Russian,Single,Higher,Upper middle class
2011,-4,Missing,500000 and more,Female,24,Russian,Single,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,39,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,36,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,45,Russian,Divorced,Middle,Working class
2011,-4,Missing,500000 and more,Female,29,Russian,Married,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Male,22,Russian,Single,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Male,27,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,32,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Female,67,Russian,Widowed,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,58,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,58,Russian,Single,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,27,Russian,Single,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,49,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,80,Russian,Widowed,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,59,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,30,Russian,Divorced,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,69,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,41,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,81,Russian,Widowed,Middle,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,500000 and more,Female,73,Russian,Widowed,Middle,Lower class
2011,-4,Missing,500000 and more,Male,18,Russian,Single,Middle,Don´t know
2011,-4,Missing,500000 and more,Male,71,Russian,Married,Middle,Lower class
2011,-4,Missing,500000 and more,Female,33,Russian,Married,Higher,Working class
2011,-4,Missing,500000 and more,Male,54,Russian,Married,Middle,No answer
2011,-4,Missing,500000 and more,Male,39,Russian,Married,Middle,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,500000 and more,Female,81,Russian,Widowed,Lower,Lower class
2011,-4,Missing,500000 and more,Female,38,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,35,Russian,Married,Middle,Lower class
2011,-4,Missing,500000 and more,Male,86,Russian,Widowed,Higher,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,500000 and more,Female,83,Russian,Widowed,Lower,Lower class
2011,-4,Missing,500000 and more,Female,72,Russian,Widowed,Middle,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,500000 and more,Male,27,Other,Single,Middle,Don´t know
2011,-4,Missing,500000 and more,Male,80,Russian,Widowed,Middle,Don´t know
2011,-4,Missing,500000 and more,Female,83,Russian,Widowed,Middle,Lower class
2011,-4,Missing,500000 and more,Female,78,Russian,Married,Middle,Lower class
2011,-4,Missing,500000 and more,Male,35,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,35,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,57,Russian,Married,Middle,No answer
2011,-4,Missing,500000 and more,Female,84,Russian,Widowed,Middle,Working class
2011,-4,Missing,500000 and more,Male,82,Russian,Widowed,Middle,Don´t know
2011,-4,Missing,100000-500000,Female,69,Russian,Divorced,Middle,Working class
2011,-4,Missing,100000-500000,Female,35,Russian,Divorced,Middle,Working class
2011,-4,Missing,100000-500000,Female,54,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Female,58,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Male,39,Russian,Living together as married,Middle,Working class
2011,-4,Missing,100000-500000,Male,59,Russian,Divorced,Middle,Working class
2011,-4,Missing,100000-500000,Female,28,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,33,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,29,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,62,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,19,Russian,Single,Middle,Working class
2011,-4,Missing,100000-500000,Male,41,Russian,Married,Higher,Working class
2011,-4,Missing,100000-500000,Female,59,Russian,Divorced,Middle,Lower class
2011,-4,Missing,100000-500000,Male,39,Russian,Married,Middle,Lower class
2011,-4,Missing,100000-500000,Female,42,Russian,Single,Middle,Lower class
2011,-4,Missing,100000-500000,Male,50,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,53,Russian,Married,Higher,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,20000-100000,Male,25,Russian,Single,Middle,Working class
2011,-4,Missing,20000-100000,Female,57,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Male,19,Russian,Single,Middle,Working class
2011,-4,Missing,20000-100000,Female,34,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,53,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Male,57,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,58,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Male,27,Russian,Married,Higher,Upper middle class
2011,-4,Missing,20000-100000,Male,54,Russian,Married,Middle,Lower class
2011,-4,Missing,20000-100000,Female,65,Russian,Widowed,Middle,Lower class
2011,-4,Missing,20000-100000,Female,36,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,41,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Male,50,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,26,Russian,Married,Middle,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,20000-100000,Male,35,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,29,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,54,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,86,Russian,Married,Middle,Lower class
2011,-4,Missing,500000 and more,Female,70,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,54,Russian,Single,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,50,Russian,Living together as married,Middle,Lower class
2011,-4,Missing,500000 and more,Male,74,Russian,Married,Middle,Lower class
2011,-4,Missing,500000 and more,Male,51,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,25,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,70,Russian,Widowed,Middle,Working class
2011,-4,Missing,500000 and more,Female,49,Russian,Widowed,Higher,Don´t know
2011,-4,Missing,500000 and more,Female,24,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,21,Russian,Single,Higher,Don´t know
2011,-4,Missing,500000 and more,Female,22,Russian,Single,Middle,Working class
2011,-4,Missing,500000 and more,Female,58,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,30,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,35,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,27,Russian,Single,Higher,Don´t know
2011,-4,Missing,500000 and more,Male,43,Russian,Living together as married,Middle,Working class
2011,-4,Missing,20000-100000,Male,54,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,66,Russian,Married,Middle,Lower class
2011,-4,Missing,20000-100000,Female,50,Russian,Divorced,Middle,Working class
2011,-4,Missing,20000-100000,Male,60,Russian,Living together as married,Middle,Working class
2011,-4,Missing,20000-100000,Female,41,Russian,Married,Middle,Don´t know
2011,-4,Missing,20000-100000,Male,67,Russian,Divorced,Middle,Don´t know
2011,-4,Missing,20000-100000,Male,70,Russian,Married,Higher,Upper middle class
2011,-4,Missing,20000-100000,Female,34,Russian,Living together as married,Higher,Working class
2011,-4,Missing,20000-100000,Male,42,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,36,Russian,Single,Higher,Working class
2011,-4,Missing,20000-100000,Female,34,Russian,Divorced,Middle,Lower class
2011,-4,Missing,20000-100000,Male,48,Russian,Married,Higher,Upper middle class
2011,-4,Missing,20000-100000,Female,54,Russian,Married,Higher,No answer
2011,-4,Missing,20000-100000,Male,18,Russian,Single,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,28,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,19,Russian,Separated,Middle,Lower class
2011,-4,Missing,20000-100000,Male,41,Russian,Separated,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,37,Russian,Separated,Higher,Lower class
2011,-4,Missing,20000-100000,Female,36,Russian,Divorced,Higher,No answer
