V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,V256: Region where the interview was conducted,V253_CS: Size of town (country specific),V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective),Counts
2010,-4,JP: Hokkaido region,"JP:Cities with populations less than 100,000",Male,40,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations less than 100,000",Male,42,Japanese,Married,Higher,Working class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations less than 100,000",Male,47,Japanese,Married,Middle,Working class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations less than 100,000",Male,54,Japanese,Married,Middle,Working class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations less than 100,000",Male,56,Japanese,Married,Lower,Working class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations less than 100,000",Male,57,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations less than 100,000",Male,75,Japanese,Married,Lower,Don´t know,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Female,34,Japanese,Married,Middle,Working class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Female,38,Japanese,Single,Middle,Working class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Female,44,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Female,51,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Female,59,Japanese,Divorced,Middle,Lower middle class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Female,63,Japanese,Married,Lower,Working class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Female,67,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Male,23,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Male,38,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Male,41,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Male,56,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Male,57,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Male,63,Japanese,Married,Middle,Working class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Male,66,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Male,67,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Male,68,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Male,70,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Hokkaido region,"JP:Cities with populations of 200,000 or more",Male,79,Japanese,Married,Lower,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Female,19,Japanese,Single,Higher,Don´t know,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Female,26,Japanese,Single,Higher,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Female,29,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Female,30,Japanese,Married,Higher,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Female,31,Japanese,Single,Don´t know,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Female,32,Japanese,Married,Higher,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Female,40,Japanese,Married,Middle,Don´t know,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Female,47,Japanese,Married,Middle,Upper middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Female,48,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Female,51,Japanese,Divorced,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Female,57,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Female,66,Japanese,Widowed,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Female,73,Japanese,Widowed,Lower,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Male,32,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Male,34,Japanese,Married,Middle,Upper middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Male,37,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Male,46,Japanese,Single,Don´t know,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Male,47,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Male,51,Japanese,Married,Middle,Lower class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Male,52,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Male,58,Japanese,Married,Middle,Don´t know,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Male,68,Japanese,Married,Lower,Don´t know,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP: Rural districts,Male,77,Japanese,Married,Middle,Upper class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Female,19,Japanese,Single,Higher,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Female,34,Japanese,Married,Middle,Don´t know,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Female,34,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Female,38,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Female,46,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Female,47,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Female,49,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Female,52,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Female,57,Japanese,Married,Lower,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Female,59,Japanese,Married,Lower,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Female,77,Japanese,Widowed,Middle,Upper middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Male,27,Japanese,Single,Middle,Lower class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Male,46,Japanese,Divorced,Higher,Lower class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Male,49,Japanese,Married,Higher,Upper middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Male,60,Japanese,Married,Lower,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Male,61,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Male,74,Japanese,Married,Lower,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region",JP:18 major large cities,Male,79,Japanese,Married,Lower,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Female,19,Japanese,Single,Higher,Upper middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Female,24,Japanese,Single,Higher,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Female,31,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Female,34,Japanese,Single,Higher,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Female,39,Japanese,Single,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Female,43,Japanese,Married,Middle,Upper middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Female,55,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Female,61,Japanese,Divorced,Lower,Upper middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Female,62,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Female,62,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Female,65,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Female,66,Japanese,Married,Lower,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Female,70,Japanese,Widowed,Lower,Lower class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Male,28,Japanese,Single,Higher,Don´t know,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Male,36,Japanese,Married,Higher,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Male,41,Japanese,Married,Higher,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Male,41,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Male,47,Japanese,Married,Higher,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Male,56,Japanese,Married,Higher,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations from 100,000 to under 200,000",Male,61,Japanese,Married,Higher,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,24,Japanese,Single,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,25,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,27,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,28,Japanese,Single,Higher,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,36,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,37,Japanese,Married,Middle,Don´t know,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,40,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,40,Japanese,Single,Higher,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,44,Japanese,Married,Middle,Working class,2
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,44,Japanese,Single,Higher,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,50,Japanese,Married,Higher,Upper class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,50,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,55,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,59,Japanese,Married,Lower,Don´t know,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,59,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,60,Japanese,Married,Middle,Upper middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,60,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,61,Japanese,Married,Lower,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,63,Japanese,Divorced,Lower,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,63,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,67,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,68,Japanese,Married,Middle,Lower class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,70,Japanese,Married,Higher,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,70,Japanese,Married,Lower,Don´t know,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,70,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,75,Japanese,Married,Lower,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Female,78,Japanese,Widowed,Lower,Don´t know,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Male,23,Japanese,Single,Middle,Upper middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Male,26,Japanese,Single,Higher,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Male,29,Japanese,Divorced,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Male,32,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Male,32,Japanese,Single,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Male,35,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Male,42,Japanese,Single,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Male,43,Japanese,Married,Middle,Lower class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Male,43,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Male,44,Japanese,Married,Middle,Lower class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Male,49,Japanese,Married,Middle,Lower middle class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Male,49,Japanese,Married,Middle,Working class,1
2010,-4,"JP: Hokuriku, Shinetsu region","JP:Cities with populations less than 100,000",Male,50,Japanese,Married,Middle,Working class,1
