V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region (ISO),G_TOWNSIZE2: Settlement size_5 groups,V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective),Counts
2012,-4,IN-AP Andhra Pradesh,"Under 5,000",Male,60,Telugu,Widowed,Lower,Lower middle class,1
2012,-4,IN-AP Andhra Pradesh,"Under 5,000",Male,62,Telugu,Widowed,Lower,Lower class,1
2012,-4,IN-AP Andhra Pradesh,"Under 5,000",Male,62,Urdu,Married,Middle,Lower middle class,1
2012,-4,IN-AP Andhra Pradesh,"Under 5,000",Male,66,Telugu,Married,Lower,Lower middle class,2
2012,-4,IN-AP Andhra Pradesh,"Under 5,000",Male,67,Telugu,Married,Lower,Lower class,1
2012,-4,IN-AP Andhra Pradesh,"Under 5,000",Male,68,Telugu,Married,Lower,Lower middle class,1
2012,-4,IN-AP Andhra Pradesh,"Under 5,000",Male,69,Telugu,Married,Lower,Lower middle class,1
2012,-4,IN-AP Andhra Pradesh,"Under 5,000",Male,71,Telugu,Married,Lower,Lower class,2
2012,-4,IN-AP Andhra Pradesh,"Under 5,000",Male,72,Telugu,Widowed,Lower,Lower class,1
2012,-4,IN-AP Andhra Pradesh,"Under 5,000",Male,72,Telugu,Widowed,Lower,Lower middle class,1
2012,-4,IN-AP Andhra Pradesh,"Under 5,000",Male,81,Telugu,Married,Middle,Upper middle class,2
2012,-4,IN-AP Andhra Pradesh,"Under 5,000",Male,84,Telugu,Married,Lower,Lower middle class,2
2012,-4,IN-BR Bihar,20000-100000,Female,19,Magahi,Single,Middle,Upper class,1
2012,-4,IN-BR Bihar,20000-100000,Female,32,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,20000-100000,Female,33,Bengali; Bangla,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,20000-100000,Female,35,Magahi,Married,Lower,Upper class,1
2012,-4,IN-BR Bihar,20000-100000,Female,35,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,20000-100000,Female,40,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,20000-100000,Female,45,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,20000-100000,Female,48,Magahi,Married,Lower,Lower class,1
2012,-4,IN-BR Bihar,20000-100000,Female,50,Magahi,Married,Lower,Lower class,1
2012,-4,IN-BR Bihar,20000-100000,Female,62,Magahi,Separated,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,20000-100000,Male,22,Magahi,Single,Higher,Lower middle class,1
2012,-4,IN-BR Bihar,20000-100000,Male,25,Magahi,Married,Middle,Lower class,1
2012,-4,IN-BR Bihar,20000-100000,Male,26,Magahi,Single,Higher,Upper class,1
2012,-4,IN-BR Bihar,20000-100000,Male,26,Magahi,Single,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,20000-100000,Male,29,Magahi,Married,Higher,Lower middle class,1
2012,-4,IN-BR Bihar,20000-100000,Male,30,Magahi,Married,Higher,Lower class,1
2012,-4,IN-BR Bihar,20000-100000,Male,30,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,20000-100000,Male,35,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,20000-100000,Male,40,Magahi,Married,Lower,Lower class,1
2012,-4,IN-BR Bihar,20000-100000,Male,45,Magahi,Married,Lower,Lower class,1
2012,-4,IN-BR Bihar,20000-100000,Male,50,Magahi,Married,Lower,Lower middle class,2
2012,-4,IN-BR Bihar,20000-100000,Male,54,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,20000-100000,Male,56,Magahi,Married,Higher,Lower middle class,1
2012,-4,IN-BR Bihar,20000-100000,Male,60,Magahi,Married,Lower,Lower class,1
2012,-4,IN-BR Bihar,20000-100000,Male,62,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,20000-100000,Male,70,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,5000-20000,Female,22,Magahi,Single,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Female,28,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,5000-20000,Female,28,Magahi,Married,Middle,Lower middle class,2
2012,-4,IN-BR Bihar,5000-20000,Female,29,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Female,31,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Female,32,Dhundhari,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Female,33,Magahi,Single,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Female,34,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Female,34,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,5000-20000,Female,35,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Female,37,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Female,40,Magahi,Married,Lower,Working class,2
2012,-4,IN-BR Bihar,5000-20000,Female,43,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Female,45,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,5000-20000,Female,45,Magahi,Widowed,Lower,Lower class,1
2012,-4,IN-BR Bihar,5000-20000,Female,46,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Female,48,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,5000-20000,Female,50,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Female,50,Magahi,Widowed,Lower,Working class,1
2012,-4,IN-BR Bihar,5000-20000,Female,55,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Female,60,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Female,64,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Female,65,Magahi,Married,Lower,Working class,2
2012,-4,IN-BR Bihar,5000-20000,Female,72,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Male,19,Magahi,Single,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Male,21,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,5000-20000,Male,23,Magahi,Single,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Male,25,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Male,28,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,5000-20000,Male,30,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Male,30,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Male,31,Magahi,Married,Middle,Working class,1
2012,-4,IN-BR Bihar,5000-20000,Male,31,Magahi,Separated,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Male,35,Magahi,Married,Lower,Lower class,1
2012,-4,IN-BR Bihar,5000-20000,Male,36,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Male,38,Magahi,Married,Lower,Working class,2
2012,-4,IN-BR Bihar,5000-20000,Male,40,Magahi,Married,Middle,Lower class,1
2012,-4,IN-BR Bihar,5000-20000,Male,41,Magahi,Married,Higher,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Male,50,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Male,50,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,5000-20000,Male,51,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Male,52,Magahi,Married,Higher,Upper middle class,1
2012,-4,IN-BR Bihar,5000-20000,Male,55,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,5000-20000,Male,57,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,5000-20000,Male,65,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,5000-20000,Male,70,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,No answer; Missing,Male,Don´t know,No answer,Single,Higher,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,20,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,20,Hindi,Married,Middle,Lower class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,22,Maithili,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,22,Maithili,Married,Middle,Upper class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,24,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,24,Maithili,Married,Lower,Lower class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,24,Maithili,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,25,Hindi,Married,Lower,Lower middle class,3
2012,-4,IN-BR Bihar,"Under 5,000",Female,25,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,25,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,26,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,26,Maithili,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,27,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,27,Maithili,Married,Lower,Lower class,2
2012,-4,IN-BR Bihar,"Under 5,000",Female,27,Maithili,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,27,Maithili,Married,Middle,Lower class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,27,Maithili,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,28,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,28,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,28,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,29,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,29,Hindi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,29,Maithili,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,30,Hindi,Married,Lower,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Female,30,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,30,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,30,Magahi,Married,Lower,Working class,2
2012,-4,IN-BR Bihar,"Under 5,000",Female,30,Maithili,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,30,Maithili,Married,Lower,Working class,2
2012,-4,IN-BR Bihar,"Under 5,000",Female,30,Maithili,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,30,Maithili,Married,Middle,Upper middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,31,Dhundhari,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,31,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,31,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,31,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,31,Maithili,Married,Lower,Lower class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,32,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,32,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,32,Maithili,Married,Lower,Lower class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,32,Maithili,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,32,Maithili,Married,Middle,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,33,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,33,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,33,Maithili,Married,Lower,Lower class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,35,Hindi,Married,Lower,Upper middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,35,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,35,Magahi,Married,Lower,Working class,2
2012,-4,IN-BR Bihar,"Under 5,000",Female,35,Maithili,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,35,Maithili,Married,Middle,Lower class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,36,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,36,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,36,Hindi,Married,Middle,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,36,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,36,Maithili,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,37,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,37,Maithili,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,38,Hindi,Married,Lower,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Female,39,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,40,Hindi,Married,Lower,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Female,40,Hindi,Married,Lower,Upper middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,40,Hindi,Married,Middle,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Female,40,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,42,Dhundhari,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,42,Hindi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,42,Hindi,Widowed,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,42,Maithili,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,43,Hindi,Married,Lower,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Female,44,Hindi,Married,Lower,Upper middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,44,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,44,Maithili,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,45,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,45,Magahi,Married,Lower,Working class,3
2012,-4,IN-BR Bihar,"Under 5,000",Female,45,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,47,Hindi,Married,Lower,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Female,47,Hindi,Married,Middle,Lower class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,47,Magahi,Married,Middle,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Female,47,Maithili,Married,Lower,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Female,47,Maithili,Married,Lower,Upper middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,47,Maithili,Married,Middle,Upper middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,48,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,49,Maithili,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,50,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,50,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,50,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,52,Maithili,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,53,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,53,Hindi,Married,Lower,Upper class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,55,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,55,Magahi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,55,Magahi,Married,Lower,Upper class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,56,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,57,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,58,Hindi,Living together as married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,61,Maithili,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,68,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,70,Hindi,Married,Middle,Lower class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,72,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,73,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Female,75,Hindi,Married,Lower,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Female,84,Hindi,Widowed,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,22,Hindi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,22,Maithili,Single,Middle,Upper middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,23,Hindi,Married,Middle,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Male,23,Maithili,Single,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,24,Hindi,Married,Middle,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Male,24,Hindi,Married,Middle,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,24,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,25,Hindi,Married,Lower,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Male,25,Hindi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,25,Hindi,Married,Middle,Lower middle class,4
2012,-4,IN-BR Bihar,"Under 5,000",Male,25,Hindi,Married,Middle,Upper middle class,5
2012,-4,IN-BR Bihar,"Under 5,000",Male,25,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,25,Maithili,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,25,Maithili,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,26,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,26,Magahi,Married,Middle,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,26,Maithili,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,27,Hindi,Married,Middle,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Male,27,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,27,Maithili,Married,Lower,Lower class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,27,Maithili,Married,Middle,Lower middle class,4
2012,-4,IN-BR Bihar,"Under 5,000",Male,28,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,28,Hindi,Married,Middle,Lower middle class,3
2012,-4,IN-BR Bihar,"Under 5,000",Male,29,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,29,Maithili,Married,Middle,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Male,30,Dhundhari,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,30,Hindi,Living together as married,Higher,Upper middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,30,Hindi,Married,Lower,Lower middle class,4
2012,-4,IN-BR Bihar,"Under 5,000",Male,30,Hindi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,30,Hindi,Married,Middle,Lower middle class,3
2012,-4,IN-BR Bihar,"Under 5,000",Male,30,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,30,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,30,Magahi,Married,Middle,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Male,30,Maithili,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,32,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,32,Maithili,Married,Higher,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,32,Maithili,Married,Middle,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,34,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,34,Kannada,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,34,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,34,Maithili,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,35,Hindi,Married,Lower,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Male,35,Hindi,Married,Middle,Lower middle class,3
2012,-4,IN-BR Bihar,"Under 5,000",Male,35,Magahi,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,35,Magahi,Married,Middle,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Male,35,Maithili,Married,Lower,Lower class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,37,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,37,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,38,Magahi,Married,Middle,Lower class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,40,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,40,Hindi,Married,Middle,Lower middle class,3
2012,-4,IN-BR Bihar,"Under 5,000",Male,40,Magahi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,40,Maithili,Married,Lower,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,40,Maithili,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,40,Maithili,Single,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,41,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,42,Hindi,Married,Lower,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Male,42,Maithili,Married,Lower,Lower class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,42,Maithili,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,42,Maithili,Married,Middle,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Male,43,Hindi,Married,Middle,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Male,44,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,45,Hindi,Married,Lower,Lower middle class,2
2012,-4,IN-BR Bihar,"Under 5,000",Male,45,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,46,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,46,Maithili,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,47,Dhundhari,Married,Lower,Working class,1
2012,-4,IN-BR Bihar,"Under 5,000",Male,47,Hindi,Married,Middle,Upper middle class,1
